State,StateName,DistrictName,Phone,Website,Address,City,StateAbbr,Zip,NCES_ID,Type,LowestGrade,HighestGrade,Superintendent
MI,MICHIGAN,Imlay City Community Schools,(810)724-9861,http://www.icschools.us,634 W BORLAND RD,IMLAY CITY,MI,48444,2619100,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Inland Lakes Schools,(231)238-6868,http://www.inlandlakes.org,4363 S STRAITS HWY,INDIAN RIVER,MI,49749,2619170,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Ionia Public Schools,(616)527-9280,http://www.ioniaschools.org,250 E TUTTLE RD,IONIA,MI,48846,2619250,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Ionia Township S/D #2,(616)527-4900,http://www.northlevalleyschool.org/,2120 N STATE RD,IONIA,MI,48846,2619290,Regular public school district that is not a component of a supervisory union,KG,05,
MI,MICHIGAN,Iron Mountain Public Schools,(906)779-2600,http://www.imschools.org,217 IZZO MARIUCCI WAY,IRON MOUNTAIN,MI,49801,2619410,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Ironwood Area Schools of Gogebic County,(906)932-0200,http://www.ironwoodschools.org,650 E AYER ST,IRONWOOD,MI,49938,2619470,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Ishpeming Public School District No. 1,(906)485-5501,http://www.ishpemingschools.org/,319 E DIVISION ST,ISHPEMING,MI,49849,2619530,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Ithaca Public Schools,(989)875-3700,http://www.ithacaschools.net,710 N UNION ST,ITHACA,MI,48847,2619580,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Jackson Public Schools,(517)841-2202,http://www.jpsk12.org,522 WILDWOOD AVE,JACKSON,MI,49201,2619620,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Jefferson Schools (Monroe),(734)322-2551,http://www.jeffersonschools.org,5707 WILLIAMS RD,NEWPORT,MI,48166,2619800,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Jenison Public Schools,(616)457-8890,http://www.JPSonline.org,8375 20TH AVE,JENISON,MI,49428,2619830,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Johannesburg-Lewiston Area Schools,(989)732-1773,http://www.jlas.org,10854 M 32 E,JOHANNESBURG,MI,49751,2619890,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Jonesville Community Schools,(517)849-9075,http://jonesvilleschools.org,115 EAST ST,JONESVILLE,MI,49250,2619920,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Kalamazoo Public Schools,(269)337-0100,http://www.kalamazoopublicschools.com/,1220 HOWARD ST,KALAMAZOO,MI,49008,2619950,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kaleva Norman Dickson School District,(231)477-5353,http://www.kndschools.org,4400 N HIGH BRIDGE RD,BRETHREN,MI,49619,2620010,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Kalkaska Public Schools,(231)258-9109,http://www.kpschools.com,315 S CORAL ST,KALKASKA,MI,49646,2620050,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kearsley Community School District,(810)591-8000,http://www.kearsleyschools.org,4396 UNDERHILL DR,FLINT,MI,48506,2620070,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kelloggsville Public Schools,(616)538-7460,http://www.kvilleps.org,242 52ND ST SE,GRAND RAPIDS,MI,49548,2620160,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kenowa Hills Public Schools,(616)784-2511,http://khps.org,2325 4 MILE RD NW,GRAND RAPIDS,MI,49544,2620280,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kent City Community Schools,(616)678-7714,http://www.kentcityschools.org,200 N CLOVER ST,KENT CITY,MI,49330,2620310,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kentwood Public Schools,(616)455-4400,http://www.kentwoodps.org,5820 EASTERN AVE SE,GRAND RAPIDS,MI,49508,2620340,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kingsley Area Schools,(231)263-5261,,402 FENTON ST,KINGSLEY,MI,49649,2620380,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Kingston Community School District,(989)683-2294,http://www.kingstonk12.org,5790 STATE ST,KINGSTON,MI,48741,2620400,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Laingsburg Community Schools,(517)651-2705,http://www.laingsburg.k12.mi.us/,205 S WOODHULL RD,LAINGSBURG,MI,48848,2620550,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lake City Area School District,(231)839-4333,http://www.lakecityschools.net,710 E MITCHELL ST,LAKE CITY,MI,49651,2620610,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Lake Fenton Community Schools,(810)591-2532,http://www.lakefentonschools.org,11425 TORREY RD,FENTON,MI,48430,2620670,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lake Linden-Hubbell School District,(906)296-6211,http://www.lakelinden.k12.mi.us,601 CALUMET ST,LAKE LINDEN,MI,49945,2620700,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lake Orion Community Schools,(248)693-5400,http://www.lakeorionschools.org,315 N LAPEER ST,LAKE ORION,MI,48362,2620730,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lakeshore School District (Berrien),(269)428-1400,http://www.lakeshoreschools.k12.mi.us/,5771 CLEVELAND AVE,STEVENSVILLE,MI,49127,2620820,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lakeview Sch. District (Calhoun),(269)565-2400,http://www.lakeviewspartans.org,15 ARBOR ST,BATTLE CREEK,MI,49015,2620850,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lakeview Public Schools (Macomb),(586)445-4000,http://www.lakeviewpublicschools.org/,27575 HARPER AVE,SAINT CLAIR SHORES,MI,48081,2620880,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lakeview Community Schools (Montcalm),(989)352-6226,http://www.LakeviewSchools.net,602 WASHINGTON ST,LAKEVIEW,MI,48850,2620910,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,LakeVille Community School District,(810)591-3980,http://www.lakevilleschools.org,11107 WASHBURN RD,OTISVILLE,MI,48463,2620940,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lakewood Public Schools,(616)374-8043,http://www.lakewoodps.org,223 W BROADWAY ST,WOODLAND,MI,48897,2620980,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lamphere Public Schools,(248)589-1990,http://www.lamphereschools.org,31201 DORCHESTER AVE,MADISON HEIGHTS,MI,48071,2621120,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lansing Public School District,(517)755-1010,http://www.lansingschools.net,519 W KALAMAZOO ST,LANSING,MI,48933,2621150,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lapeer Community Schools,(810)667-2401,http://www.lapeerschools.org/,250 2ND ST,LAPEER,MI,48446,2621180,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lawrence Public Schools,(269)674-8233,http://lawrencetigers.org,650 W SAINT JOSEPH ST,LAWRENCE,MI,49064,2621210,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Lawton Community School District,(269)624-7901,http://www.lawtoncs.org,101 PRIMARY WAY,LAWTON,MI,49065,2621240,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Leland Public School District,(231)256-9857,http://www.lelandpublicschool.com,200 N GRAND AVE,LELAND,MI,49654,2621390,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Les Cheneaux Community Schools,(906)484-2256,http://www.cedarvilletrojans.org,298 EAST HIGHWAY M134,CEDARVILLE,MI,49719,2621420,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Leslie Public Schools,(517)589-8200,http://www.lesliek12.net,4141 HULL RD,LESLIE,MI,49251,2621450,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lincoln Consolidated School District,(734)484-7001,http://www.lincolnk12.org,7425 WILLIS RD,YPSILANTI,MI,48197,2621570,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lincoln Park School District of the City of,(313)389-0200,http://www.lincolnparkpublicschools.com,1650 CHAMPAIGN RD,LINCOLN PARK,MI,48146,2621600,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Linden Community Schools,(810)591-0980,http://www.lindenschools.org,7205 SILVER LAKE RD,LINDEN,MI,48451,2621690,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Litchfield Community Schools,(517)542-2388,http://www.litchfieldschools.com,210 WILLIAMS ST,LITCHFIELD,MI,49252,2621750,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Alanson Public Schools,(231)548-2261,http://www.alansonvikings.net,7400 NORTH ST,ALANSON,MI,49706,2621810,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Livonia Public Schools School District,(734)744-2525,http://www.livoniapublicschools.org,15125 FARMINGTON RD,LIVONIA,MI,48154,2621840,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,L'Anse Creuse Public Schools,(586)783-6300,http://www.lc-ps.org,24076 FV Pankow Blvd,Clinton Township,MI,48036,2621870,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Lowell Area Schools,(616)987-2500,http://www.lowellschools.com,300 HIGH ST,LOWELL,MI,49331,2622050,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Ludington Area School District,(231)845-7303,http://www.lasd.net,809 E TINKHAM AVE,LUDINGTON,MI,49431,2622200,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Mackinac Island Public Schools,(906)847-3377,,340 LAKESHORE DR,MACKINAC ISLAND,MI,49757,2622230,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Mackinaw City Public Schools,(231)436-8211,http://www.mackcity.k12.mi.us,609 W CENTRAL AVE,MACKINAW CITY,MI,49701,2622260,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Madison District Public Schools,(248)399-7800,http://www.madisondistrict.org,26524 JOHN R RD,MADISON HEIGHTS,MI,48071,2622290,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Madison School District (Lenawee),(517)263-0741,http://www.madisonk12.us,3498 TREAT HWY,ADRIAN,MI,49221,2622320,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Mancelona Public Schools,(231)587-9764,http://www.mancelonaschools.org/,112 ST JOHN ST,MANCELONA,MI,49659,2622350,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Manchester Community Schools,(734)428-9711,http://manchesterschools.us,710 E MAIN ST,MANCHESTER,MI,48158,2622380,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Manistee Area Public Schools,(231)723-3521,http://manisteemariners.org,525 12TH ST,MANISTEE,MI,49660,2622410,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Manistique Area Schools,(906)252-4330,http://www.manistiqueschools.org,100 N CEDAR ST,MANISTIQUE,MI,49854,2622470,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Manton Consolidated Schools,(231)824-6411,http://www.mantonschools.org,105 5TH ST,MANTON,MI,49663,2622500,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Maple Valley Schools,(517)852-9699,http://mvs.k12.mi.us,11090 NASHVILLE HWY,VERMONTVILLE,MI,49096,2622620,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Marcellus Community Schools,(269)646-7655,http://www.marcelluscs.org,305 ARBOR ST,MARCELLUS,MI,49067,2622740,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Marion Public Schools,(231)743-2486,http://www.marionpublic.org,510 W MAIN ST,MARION,MI,49665,2622800,Regular public school district that is not a component of a supervisory union,KG,12,
MI,MICHIGAN,Mar Lee School District,(269)781-5412,http://www.marleeschool.com,21236 H DR N,MARSHALL,MI,49068,2622830,Regular public school district that is not a component of a supervisory union,KG,08,
MI,MICHIGAN,Marlette Community Schools,(989)635-7429,http://www.marletteschools.org,6230 EUCLID ST,MARLETTE,MI,48453,2622860,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Marshall Public Schools,(269)781-1257,http://www.marshall.k12.mi.us/,100 E GREEN ST,MARSHALL,MI,49068,2622970,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Martin Public Schools,(269)442-0500,http://www.martinpublicschools.org,1556 CHALMERS,MARTIN,MI,49070,2622980,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Marysville Public Schools,(810)364-7731,http://www.marysvilleschools.us,495 E HURON BLVD,MARYSVILLE,MI,48040,2623040,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Mason Public Schools (Ingham),(517)676-2484,http://masonk12.net,201 W ASH ST,MASON,MI,48854,2623070,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Mason Consolidated Schools (Monroe),(734)848-9304,http://www.eriemason.k12.mi.us,2400 MASON EAGLE DR,ERIE,MI,48133,2623100,Regular public school district that is not a component of a supervisory union,PK,12,
MI,MICHIGAN,Mason County Central Schools,(231)757-3713,http://mccschools.org,300 W BROADWAY AVE,SCOTTVILLE,MI,49454,2623130,Regular public school district that is not a component of a supervisory union,PK,12,
